feature,category,0
0,0,-9.579760062455747e-19
0,1,-0.000389029248629861
0,2,-0.0001624110538643172
0,3,-9.26131703957853e-19
0,4,0.007564650515056979
0,5,0.0005149568928231485
0,6,-4.242000606417769e-05
0,7,-0.0021772950484262505
0,8,-0.001599612385557222
0,9,-4.4197008977936786e-05
0,10,0.0014703919686727554
0,11,-0.0006583003916158281
0,12,-0.002201098914265189
0,13,-0.0022756353191520943
0,14,4.1570009635154957e-19
1,0,0.0015258023847473713
1,1,-0.013007570202964775
1,2,0.005658885143207062
1,3,0.005822882675010353
2,0,-1.070805815043595e-18
2,1,-0.001165358480146447
2,2,-6.333413806829829e-19
2,3,-6.80496857971234e-05
2,4,0.007003549712778158
2,5,0.0005149568928231494
2,6,-4.24200060641785e-05
2,7,-0.001923759668683492
2,8,-0.0020124069720335886
2,9,1.1346065137909135e-19
2,10,0.0011841400845035127
2,11,-0.001178573573732963
2,12,-0.0023120783036470294
2,13,-4.171995020483662e-19
3,0,0.002722113180482071
3,1,-0.004309077380125218
3,2,0.0018065190618284177
3,3,-0.0001376832553300956
3,4,-0.0013886492399755102
3,5,-0.000487000081284118
3,6,-0.0020408533772670384
3,7,0.009524271989834415
3,8,0.00016660797920659568
3,9,0.00027407164777556824
3,10,-0.0020535525751176225
3,11,-0.0008321981991617187
3,12,-0.00041012916963039384
3,13,-0.0028344405812353525
4,0,0.0034344160209144434
4,1,4.60822869824046e-19
4,2,-0.003446335072069041
4,3,-0.0001624110538643185
4,4,0.00017433010501891147
5,0,-0.0016009948012895329
5,1,-0.00522389960205556
5,2,-0.0027638981178455127
5,3,-0.003763028432156984
5,4,0.006781164159285032
5,5,0.0010826178161481585
5,6,-0.005327275043440464
5,7,0.0005268679958801191
5,8,-0.000905965927657519
5,9,-0.00010997137309897288
5,10,0.006434263769781725
5,11,0.00040743364343494954
5,12,0.004094366675165259
5,13,0.003391901268142786
5,14,5.914729070367039e-19
5,15,0.0003605160609602661
5,16,0.0002001246320917151
5,17,-0.0028434399034343613
5,18,0.00297145991064358
5,19,0.000461777976248375
5,20,-0.0020237642365410237
5,21,-0.0015663448520357372
5,22,-0.00040823034446461437
5,23,-0.00017568127376168784
6,0,0.0034003094633429333
6,1,-0.00618507390557432
6,2,-9.469378503812703e-05
6,3,0.0028794582272695076
7,0,6.067616329618374e-20
7,1,-0.005249563324599503
7,2,-1.90305758120107e-19
7,3,-0.0007606413032271042
7,4,-0.0014797921828608373
7,5,0.0066374520565443225
7,6,2.390835123753545e-05
7,7,0.0008286364029055863
8,0,4.704316314496355e-05
8,1,-4.704316314496279e-05
9,0,-0.00044223321139401513
9,1,0.0006305624689377303
9,2,-0.00018832925754371107
