feature,category,0
0,0,-0.008583974518765018
0,1,-0.009878396606042585
0,2,0.03203587217116359
0,3,2.8977279685750977e-15
0,4,0.053642342816931754
0,5,-0.027802278140297954
0,6,-0.019147853988436943
0,7,0.010706471432617909
0,8,-0.003835365186743534
0,9,-0.00658782721689095
0,10,-0.010299159214993331
0,11,0.008973980525598462
0,12,0.003384852915039002
0,13,-0.022608664989186195
0,14,-2.6082178904082505e-17
1,0,-0.0015291316183428157
1,1,-0.011593612570990562
1,2,0.009970665339215203
1,3,0.00315207885012664
2,0,3.962317651964984e-16
2,1,0.0015989904789872863
2,2,1.4765796739022141e-16
2,3,0.0014290973972205141
2,4,-0.011608874200617772
2,5,-9.98917627953647e-16
2,6,-0.044373462728831116
2,7,0.0009520438871862061
2,8,-0.003835365186744155
2,9,5.322028918703079e-16
2,10,0.0006712042710515457
2,11,0.028355908115584996
2,12,0.026810457966163753
2,13,-1.509850290815271e-15
3,0,-0.007746218985768926
3,1,-0.01891448016799001
3,2,0.02243882502635573
3,3,-0.01896722673044801
3,4,-0.027415954328946942
3,5,3.870450078514309e-16
3,6,0.004369955078218746
3,7,0.03357985103042783
3,8,0.0034248462502026213
3,9,0.017864393323813642
3,10,-0.006120149197388729
3,11,0.015239862559052117
3,12,0.001589394727164033
3,13,-0.019343098584679135
4,0,0.0217138019517137
4,1,2.866518066274602e-16
4,2,0.002227158075349194
4,3,-0.02394096002708454
4,4,3.8529981761618265e-17
5,0,-0.04473621189628377
5,1,-0.04793920635272045
5,2,-0.010861712063639572
5,3,-0.033656658423332195
5,4,0.0961028356936037
5,5,0.019521154398504742
5,6,-0.025909340466801736
5,7,-0.021264599263719326
5,8,-0.013831685301417204
5,9,-0.005602793192861735
5,10,0.09102307797774159
5,11,-0.00983689749841305
5,12,0.0834551012559725
5,13,0.04049797627949395
5,14,-4.001940199491055e-16
5,15,0.016336933335734688
5,16,-0.014167089157191805
5,17,-0.0431667228225624
5,18,-0.02826327768032023
5,19,0.0021048687944142334
5,20,-0.019329085966941818
5,21,-0.02371347075508204
5,22,-0.02929332507782642
5,23,0.02253012818364076
6,0,0.015699620779748524
6,1,-0.005635519160122814
6,2,0.010123057724324177
6,3,-0.020187159343914976
7,0,0.0
7,1,-0.0030983322017286144
7,2,0.009919842030264994
7,3,0.0
7,4,0.008263742918160726
7,5,0.026083528908166575
7,6,-0.04116878165489602
7,7,0.0
8,0,-0.009258325366683202
8,1,0.009258325366684996
9,0,0.012811009159506722
9,1,-0.005864457777052876
9,2,-0.006946551382465549
