feature,category,0
0,0,-1.4282333750420788e-18
0,1,-0.0009356587733330337
0,2,-0.00010354087175371783
0,3,1.5835567214214812e-18
0,4,0.0059188684567286175
0,5,0.0005037967619428072
0,6,-0.0001234231133804681
0,7,-0.0015845008394208548
0,8,-0.0013082077973390722
0,9,-6.97180148721567e-05
0,10,0.0014419218551394867
0,11,-0.0008864101970410895
0,12,-0.001437370882004528
0,13,-0.001415756584665992
0,14,3.349733283035954e-19
1,0,0.0015760362050647328
1,1,-0.009434802507646368
1,2,0.0037058392655658135
1,3,0.004152927037015835
2,0,4.545298177755881e-19
2,1,-0.001330838108715473
2,2,5.114918221784314e-19
2,3,-0.0001978817724932223
2,4,0.005342167628982094
2,5,0.0005037967619428077
2,6,-0.00012342311338046897
2,7,-0.0011614708451873795
2,8,-0.0011491083558133346
2,9,7.686256038216095e-20
2,10,0.0012059611814838793
2,11,-0.0015558312613847
2,12,-0.0015333721154342007
2,13,1.55106026007711e-18
3,0,0.002601285944917094
3,1,-0.0020829550863223074
3,2,0.00197751553775937
3,3,-0.00018836110452458718
3,4,-0.0013729399583926494
3,5,-0.0005171524321813494
3,6,-0.0020527994415982633
3,7,0.0062051083625412635
3,8,0.00011733738998111524
3,9,8.518154532880873e-05
3,10,-0.0019382399304221304
3,11,-0.0005442616078110175
3,12,-0.0004431349114203356
3,13,-0.0018465843078550137
4,0,-2.508002952614902e-05
4,1,-5.104219045119021e-20
4,2,5.519092584601584e-05
4,3,-9.787884149928483e-05
4,4,6.776794517942219e-05
5,0,-0.0019134698292493724
5,1,-0.003186040462414477
5,2,-0.0027253988213752686
5,3,-0.003156488717458282
5,4,0.004149342012551748
5,5,0.0010404234262125253
5,6,-0.0031804493225912065
5,7,0.0007737482309394658
5,8,-0.001113266311522683
5,9,-0.00014031780645655536
5,10,0.003995991514619926
5,11,0.0005149317541126105
5,12,0.0042936758994895265
5,13,0.003270536736669663
5,14,9.409804659938257e-20
5,15,0.00016034610653837644
5,16,0.0002559795416213719
5,17,-0.0027903646656821796
5,18,0.003378773053330033
5,19,0.00032531582690102233
5,20,-0.002117642343537386
5,21,-0.0011383293257400812
5,22,-0.0004654628759369155
5,23,-0.00023183362102185008
6,0,0.0016210950313524613
6,1,-0.00276671564670784
6,2,-0.0001788363831123212
6,3,0.0013244569984676982
7,0,6.656188842425336e-19
7,1,-0.0016455764350243687
7,2,7.097630799137638e-19
7,3,-0.00047702596079901387
7,4,-0.0012752679816358129
7,5,0.0024966468284681543
7,6,6.29377436989218e-05
7,7,0.0008382858052921181
8,0,0.00012392543184664654
8,1,-0.00012392543184664708
9,0,4.6698156605342375e-06
9,1,0.00014219234039247172
9,2,-0.00014686215605300514
