feature,category,0
0,0,2.161578981598359e-18
0,1,-0.0009019473367524768
0,2,-0.00010705692346312968
0,3,3.4671926823462403e-18
0,4,0.005836788323825704
0,5,0.0005069148263620787
0,6,-0.00012186340781536761
0,7,-0.0015347908808847426
0,8,-0.001292705058065332
0,9,-6.761555064331107e-05
0,10,0.001448576590648818
0,11,-0.0008689223263679825
0,12,-0.0012558296335801117
0,13,-0.0016415486232641539
0,14,-1.2866066568824693e-18
1,0,0.0015744768027101592
1,1,-0.00979310384987295
1,2,0.004156249532169737
1,3,0.004062377514993061
2,0,-4.9783031769746e-19
2,1,-0.001620262569028421
2,2,-1.7237811474817945e-18
2,3,-0.00018803138945102798
2,4,0.005266495291013874
2,5,0.0005069148263620763
2,6,-0.00012186340781536607
2,7,-0.0011044223042199802
2,8,-0.0011293524920301988
2,9,-7.346173621828301e-19
2,10,0.0012153292696323596
2,11,-0.001382305104260243
2,12,-0.0014425021202030758
2,13,-9.43821063291628e-19
3,0,0.002591912049032657
3,1,-0.0020182337120409405
3,2,0.0017048837468733927
3,3,-0.00018564275787305535
3,4,-0.0013594897176239693
3,5,-0.0005133987123143122
3,6,-0.001994015067113812
3,7,0.006602104482072254
3,8,0.00012069453337206995
3,9,9.381914808591872e-05
3,10,-0.0019333624933844705
3,11,-0.0005425783447764827
3,12,-0.00044015920456683436
3,13,-0.002126533949742418
4,0,0.00027671681136751407
4,1,6.391437682897008e-19
4,2,8.12482109389007e-05
4,3,-0.00010287185486383292
4,4,-0.00025509316744257767
5,0,-0.0018949777642738616
5,1,-0.0034268038573292956
5,2,-0.0026919010728677162
5,3,-0.0031110994633056256
5,4,0.004088176852881298
5,5,0.0010459173547718707
5,6,-0.003144004559639613
5,7,0.0007675384238971651
5,8,-0.0011009173251451312
5,9,-0.00014533519371131968
5,10,0.004317008714653276
5,11,0.0004964801456378681
5,12,0.004293536079626033
5,13,0.003280099412220551
5,14,5.313602934217626e-19
5,15,0.0003489230261300764
5,16,0.00026457608008576146
5,17,-0.0027728819262545024
5,18,0.003395148143729098
5,19,0.0003340251271706166
5,20,-0.0021084819808883273
5,21,-0.0015440779398609315
5,22,-0.00046405179013655015
5,23,-0.00022689648739074298
6,0,0.0018077057022678872
6,1,-0.0029492205895331708
6,2,-0.00017162929423979016
6,3,0.001313144181505073
7,0,-2.4651220241247096e-19
7,1,-0.0019215316675913392
7,2,-5.3372685902729555e-20
7,3,-0.0004752902249301443
7,4,-0.0012719127844709706
7,5,0.002770148094812381
7,6,6.172939796688146e-05
7,7,0.0008368571842131867
8,0,-2.1564557203976056e-05
8,1,2.15645572039804e-05
9,0,-1.1935239387146202e-05
9,1,-2.3098525763054897e-06
9,2,1.4245091963453964e-05
