feature,category,0
0,0,-1.2691308351452878e-18
0,1,-0.0011001762216906125
0,2,-5.088050948618867e-05
0,3,2.8595241024198427e-18
0,4,0.007394971615234209
0,5,0.0005465391925741853
0,6,-4.178859124773834e-05
0,7,-0.0017053226163319555
0,8,-0.0017458812283929579
0,9,-4.22178324411295e-05
0,10,0.0015713852793897717
0,11,-0.0006806225061024677
0,12,-0.002189032077944634
0,13,-0.001956974503560485
0,14,2.58157823922732e-19
1,0,0.0016292515889607215
1,1,-0.012352251327961125
1,2,0.005358721945977998
1,3,0.0053642777930224105
2,0,-5.79328280563141e-19
2,1,-0.0017701419893806922
2,2,4.591269449647637e-19
2,3,-7.1631811604094e-05
2,4,0.006805162827794645
2,5,0.0005465391925741844
2,6,-4.1788591247739096e-05
2,7,-0.002571671582653591
2,8,-0.0007801111457901985
2,9,4.745454571893528e-20
2,10,0.0012768445101931244
2,11,-0.0014032414629538868
2,12,-0.001989959946931758
2,13,9.283865543671778e-19
3,0,0.0029371744589963525
3,1,-0.00414360055276969
3,2,0.0018749476279107482
3,3,-0.00015011777935027855
3,4,-0.0012504998997495869
3,5,-0.0005135855485620285
3,6,-0.002036176080348106
3,7,0.009175793330129951
3,8,0.00018180958993461267
3,9,0.0003188909556722246
3,10,-0.0020997142975283166
3,11,-0.0006534100244614748
3,12,-0.0004486680206541531
3,13,-0.0031928437592202577
4,0,0.0025465793407136897
4,1,-4.627669554992255e-19
4,2,-0.002688351695800449
4,3,-5.088050948618542e-05
4,4,0.00019265286457294993
5,0,-0.0016221575570363428
5,1,-0.00476711344465896
5,2,-0.002882760247207035
5,3,-0.0036478849193257086
5,4,0.006004396170756884
5,5,0.001145618877423008
5,6,-0.004929320554338325
5,7,0.0003314238894313974
5,8,-0.0009358027583910826
5,9,-6.66733157198792e-05
5,10,0.00608486263830268
5,11,0.0006023160600355375
5,12,0.004055713511899318
5,13,0.0035653512310239058
5,14,3.196270393999685e-19
5,15,0.00018870983778423154
5,16,0.00021842790612945683
5,17,-0.002912830272720563
5,18,0.0030046696437222953
5,19,0.0005156733912173093
5,20,-0.002109367618316302
5,21,-0.001222652883103278
5,22,-0.0004298698706228578
5,23,-0.0001907297162856838
6,0,0.003154050470166624
6,1,-0.005813276479506298
6,2,-0.00010487427440985657
6,3,0.002764100283749526
7,0,4.23792099411675e-19
7,1,-0.004795252334354914
7,2,2.603196586796896e-19
7,3,-0.0004722406600721743
7,4,-0.001606984554307085
7,5,0.005971073928846589
7,6,2.513437951484019e-05
7,7,0.0008782692403727457
8,0,-1.983991817400342e-05
8,1,1.9839918174003636e-05
9,0,-9.387955981253959e-05
9,1,0.0002422801546648677
9,2,-0.00014840059485232574
