feature,category,0
0,0,0.021364662720928577
0,1,-0.005390917911462647
0,2,0.016000731919460814
0,3,-2.87763373473238e-15
0,4,0.010557469870099598
0,5,-0.014120749819814895
0,6,0.002068107639228829
0,7,-0.0024082476042839116
0,8,-0.018846884897166166
0,9,0.012003086953490092
0,10,-0.017928554209818863
0,11,-0.010330930261275805
0,12,0.018889370047798903
0,13,-0.011857144447180275
0,14,1.0001509651508473e-15
1,0,-0.014734111015161847
1,1,-0.007715111646785619
1,2,0.013941954437505191
1,3,0.008507268224410966
2,0,-6.691595074513296e-16
2,1,-0.011002446366857864
2,2,6.971347604320851e-16
2,3,0.011501060855980131
2,4,0.02053972772453975
2,5,-1.240314087244685e-15
2,6,-0.007821099860645261
2,7,0.007919043353302006
2,8,-0.018846884897164365
2,9,3.611762333219071e-16
2,10,0.003610758199549359
2,11,-0.005109900823099421
2,12,-0.0007902581856286733
2,13,8.322637532037181e-16
3,0,-0.011920831081361535
3,1,-0.022520262053897917
3,2,0.01476869100930303
3,3,0.0024279228642629944
3,4,0.022108236319440797
3,5,-9.167002325547032e-16
3,6,0.003917618647745098
3,7,0.016752641037656363
3,8,0.005100552295875863
3,9,0.01883169153807819
3,10,-0.02143247976186228
3,11,0.0023654012116240616
3,12,-0.014388328756169768
3,13,-0.01601085327069704
4,0,0.0018499098426919703
4,1,3.792606634597735e-16
4,2,-0.008361296357460286
4,3,0.006511386514783859
4,4,6.108742814498648e-16
5,0,-0.012083995939166859
5,1,-0.042223294772043576
5,2,-0.00811593380769397
5,3,-0.03514832203425636
5,4,0.08509907411899234
5,5,0.020448403818805545
5,6,-0.023929963841810727
5,7,-0.017588692583493274
5,8,-0.023343881083497324
5,9,-0.01880018736347257
5,10,0.0684082349560518
5,11,-0.007214807312529575
5,12,0.07614878736780756
5,13,0.02711251179001059
5,14,-2.1596441563539313e-16
5,15,0.04405362554619836
5,16,-0.00944657593072662
5,17,-0.032806549932450677
5,18,-0.030414878905860674
5,19,0.016396471370613737
5,20,-0.036476378504619655
5,21,-0.02209159508808511
5,22,-0.03483889539203508
5,23,0.016856843523255966
6,0,0.008420193746237757
6,1,-0.008130249750198664
6,2,0.00574482363651695
6,3,-0.006034767632579371
7,0,0.0
7,1,-0.009094218130307715
7,2,0.003789448030617683
7,3,0.0
7,4,0.006898685247059123
7,5,0.012602837735125228
7,6,-0.014196752882468345
7,7,0.0
8,0,0.001983212345400165
8,1,-0.00198321234539779
9,0,-0.004299725199075229
9,1,0.001339779013160854
9,2,0.002959946185898215
