feature,category,0
0,0,-4.76735000162179e-20
0,1,-0.0008447402487598999
0,2,-0.000115616671886297
0,3,-3.659230632861168e-18
0,4,0.006068350587343105
0,5,0.0005104440947133247
0,6,-0.00011108884275813379
0,7,-0.0016627398276129134
0,8,-0.0017377951751934384
0,9,-6.378599895942347e-05
0,10,0.0014648088947700937
0,11,-0.0008411153207739642
0,12,-0.0011951555225732115
0,13,-0.0014715659683092394
0,14,2.3328891561004524e-18
1,0,0.0015678505375246268
1,1,-0.010307263476746962
1,2,0.004089657176792294
1,3,0.004649755762430049
2,0,2.945325299282994e-19
2,1,-0.0015671940193909446
2,2,-7.476080613301917e-19
2,3,-0.00016881191571253596
2,4,0.005494772970062486
2,5,0.0005104440947133212
2,6,-0.00011108884275813258
2,7,-0.001236233668667331
2,8,-0.0010835380127451279
2,9,-7.676927339391657e-19
2,10,0.0012448427868715917
2,11,-0.0013411037176732068
2,12,-0.0017420896747001265
2,13,2.74916508549593e-19
3,0,0.002559131376345697
3,1,-0.0021909699914178403
3,2,0.001933998851069502
3,3,-0.0001802382438547273
3,4,-0.001334056085906446
3,5,-0.0005116409771823646
3,6,-0.0022534296105220816
3,7,0.007047464676300454
3,8,0.00013100757589119578
3,9,0.00011812426790861917
3,10,-0.002221026317470772
3,11,-0.000532575560757012
3,12,-0.0004367487264689213
3,13,-0.0021290412339353
4,0,-9.130052758214106e-05
4,1,-3.5226056684328004e-20
4,2,-0.0004963137049340458
4,3,0.00042039537064527885
4,4,0.0001672188618709064
5,0,-0.0018595689965102897
5,1,-0.0036339288605731716
5,2,-0.0026243248059121434
5,3,-0.0033782273548953754
5,4,0.003998384550113791
5,5,0.0010564530233058648
5,6,-0.0033983913439534106
5,7,0.000772110869811175
5,8,-0.001069224388197282
5,9,-0.00017073249312685922
5,10,0.00487467128870225
5,11,0.0005043219283749898
5,12,0.004278109767062572
5,13,0.0032081807741123594
5,14,-9.203976606788644e-19
5,15,0.00035407324761837827
5,16,0.0002747934861311317
5,17,-0.0027425668267980884
5,18,0.0035145434599029245
5,19,0.00035522677655905636
5,20,-0.0021011215560723705
5,21,-0.0015359879115510958
5,22,-0.00045489589812192
5,23,-0.00022189873598248751
6,0,0.0016244249112517563
6,1,-0.00321702940200714
6,2,-0.00016417923473728536
6,3,0.0017567837254926708
7,0,1.475860292833483e-19
7,1,-0.00234316403157484
7,2,9.162469941757302e-20
7,3,-0.0004697805300401301
7,4,-0.0012606346945066723
7,5,0.003182182402658976
7,6,5.5569584646323646e-05
7,7,0.0008358272688163374
8,0,-0.00039070387130697324
8,1,0.00039070387130697454
9,0,-2.420610373754929e-05
9,1,1.0525772672716985e-05
9,2,1.368033106483179e-05
