feature,category,0
0,0,0.020370123731192104
0,1,0.0002918000766792268
0,2,-0.034416356444739796
0,3,6.011943108121609e-15
0,4,0.015147795418726798
0,5,-0.004396979119414024
0,6,-0.045664798678150646
0,7,0.007236892983069804
0,8,-0.005187566859476958
0,9,0.008504658305743545
0,10,-0.013844771503703852
0,11,-0.004350356080925154
0,12,0.01952259680896927
0,13,0.03678696136202417
0,14,-1.8293098476445084e-15
1,0,-0.01558211309020549
1,1,-0.008352025399199488
1,2,0.012172830765072874
1,3,0.01176130772432848
2,0,8.280341119690313e-16
2,1,-0.007609478701911265
2,2,-2.0467253197203386e-15
2,3,-0.0015869824459697306
2,4,0.022447660583754997
2,5,3.39425681463205e-15
2,6,0.016607548535909473
2,7,0.007993665327259068
2,8,-0.0051875668594751085
2,9,4.1751527103965605e-16
2,10,0.004004538435280161
2,11,0.00015910515918084178
2,12,-0.03682849003404434
2,13,1.5081179179942913e-15
3,0,-0.009090110827464184
3,1,-0.015285665197423411
3,2,0.022880172747204146
3,3,-0.02278017701706823
3,4,0.0005522212798869421
3,5,7.565974552857491e-16
3,6,0.005139540208947496
3,7,0.03179181973107286
3,8,0.0005832822355713863
3,9,0.007881763065035427
3,10,-0.011361401077527693
3,11,0.01432028664256407
3,12,-0.004478383732282931
3,13,-0.020153348058498548
4,0,0.00852201967586836
4,1,1.105010306267923e-15
4,2,-0.0067002322744410744
4,3,-0.0018217874013917897
4,4,-4.442066819039087e-17
5,0,-0.03666586483010079
5,1,-0.040625750849059776
5,2,-0.004188823786082917
5,3,-0.03316188633943535
5,4,0.07367493279899695
5,5,0.026160148076769547
5,6,-0.02593905810918084
5,7,-0.02415337613375111
5,8,-0.00442202838715209
5,9,-0.010913147804229886
5,10,0.08091908231027166
5,11,-0.009693030513930435
5,12,0.07143757694122466
5,13,0.025325109720591137
5,14,2.8125577520495597e-15
5,15,0.03960562635416845
5,16,-0.013269739416665736
5,17,-0.04322149629486342
5,18,-0.033028573234190804
5,19,0.015827054453643144
5,20,-0.02522788173132581
5,21,-0.023916301618612575
5,22,-0.02310594301570757
5,23,0.018583371408597053
6,0,0.00835523163843474
6,1,-0.010252871707617522
6,2,0.002287768395723237
6,3,-0.0003901283265181042
7,0,1.2796778680527043e-15
7,1,-0.007582075424349613
7,2,-0.0011806257901626881
7,3,-3.81322323820342e-16
7,4,0.0028649584518553465
7,5,0.01416426887365745
7,6,-0.00826652611099236
7,7,3.758934503746885e-16
8,0,0.0010552709719803648
8,1,-0.001055270971976518
9,0,-0.001678580266499864
9,1,-0.0004146705175528513
9,2,0.00209325078405407
