feature,category,0
0,0,-1.1441953671334373e-18
0,1,-0.0003687544863515504
0,2,-0.00012844246978637564
0,3,2.511737554271251e-18
0,4,0.006407042808406994
0,5,0.0005107985360857574
0,6,-8.875182933389192e-05
0,7,-0.0020458372322746787
0,8,-0.0016701186267491614
0,9,-5.965524324545329e-05
0,10,0.0014748459185621398
0,11,-0.000780520144418192
0,12,-0.0011589539280329826
0,13,-0.002091653302862594
0,14,-1.388573014349502e-18
1,0,0.0015643691805470351
1,1,-0.011233525642913399
1,2,0.005131509872898805
1,3,0.0045376465894675574
2,0,1.6358037930717918e-19
2,1,-0.0011148853382626119
2,2,1.4890664836071582e-18
2,3,-0.0001416907085825887
2,4,0.0058409862796128045
2,5,0.0005107985360857582
2,6,-8.875182933389037e-05
2,7,-0.0013968081914956596
2,8,-0.0017421365415791995
2,9,1.2666594680133168e-18
2,10,0.0012801869738833921
2,11,-0.0013284937419300743
2,12,-0.0018192054383979373
2,13,1.4479962584483867e-19
3,0,0.0025327710543643243
3,1,-0.0028151277898503663
3,2,0.001833335585046733
3,3,-0.0001660642939480327
3,4,-0.0012900702140704156
3,5,-0.0005025409344062701
3,6,-0.0022561971796559756
3,7,0.007471024302782749
3,8,0.00015097331638297762
3,9,0.00016902787926068765
3,10,-0.002197836894114457
3,11,-0.0005353902051949766
3,12,-0.00043507003828736397
3,13,-0.00195883458830961
4,0,0.0009025775995193087
4,1,1.996586378212564e-20
4,2,-0.000944177365899771
4,3,-0.00012844246978637683
4,4,0.00017004223616682852
5,0,-0.001759245507318585
5,1,-0.003435935824420524
5,2,-0.002475012699518879
5,3,-0.004031612356733749
5,4,0.005227979707544961
5,5,0.0010684114223689727
5,6,-0.004188707947533154
5,7,0.0006584007886511916
5,8,-0.0010228348638832208
5,9,-0.00020646649568901608
5,10,0.004875690190077953
5,11,0.00045641758931346877
5,12,0.00424562959090094
5,13,0.003322826126276728
5,14,-5.992247977270846e-19
5,15,0.0003510074906533801
5,16,0.00024150259905151628
5,17,-0.002731368619768257
5,18,0.0033079783175097243
5,19,0.00037836257033872924
5,20,-0.0021025682695020908
5,21,-0.0015315606834980042
5,22,-0.00044181804368290616
5,23,-0.0002070750811391768
6,0,0.002188497408805981
6,1,-0.004488960765779239
6,2,-0.0001400963040233958
6,3,0.0024405596609966586
7,0,-7.851615019857486e-20
7,1,-0.00246315415559598
7,2,-8.977828145521937e-20
7,3,-0.0007818242836105354
7,4,-0.001222083352339954
7,5,0.0035789496600436635
7,6,5.3970922575700785e-05
7,7,0.0008341412089271069
8,0,-0.0004644924068696768
8,1,0.0004644924068696746
9,0,-0.0001122970657171895
9,1,-0.0006721724297980606
9,2,0.0007844694955152477
