feature,category,0
0,0,-5.563840381302809e-19
0,1,-0.0010842964085204729
0,2,-4.538270747742123e-05
0,3,-1.3771112774818634e-19
0,4,0.007230451963534447
0,5,0.0005454450514956496
0,6,-4.919721123312231e-05
0,7,-0.001792562737950313
0,8,-0.0017614053543354982
0,9,-4.367697005542583e-05
0,10,0.0015767520336638925
0,11,-0.0006967929767831881
0,12,-0.00196273467580025
0,13,-0.0019166000065382913
0,14,1.4585944790695392e-18
1,0,0.0016372072750455073
1,1,-0.011952162172240627
1,2,0.00517206467781273
1,3,0.0051428902193823905
2,0,-2.1477533012313707e-19
2,1,-0.0017476549011457075
2,2,-4.062336378653436e-20
2,3,-8.565793594501989e-05
2,4,0.006641855066944986
2,5,0.0005454450514956475
2,6,-4.919721123312329e-05
2,7,-0.002408998325468129
2,8,-0.0008070720181280835
2,9,-9.090355542488321e-19
2,10,0.0012784549672224831
2,11,-0.0014250987866406201
2,12,-0.0019420759071024298
2,13,5.79892812436897e-19
3,0,0.0029958153126242136
3,1,-0.003964984682961551
3,2,0.0020911681580545304
3,3,-0.0001528381861933039
3,4,-0.0012610372590017268
3,5,-0.0005151303457650757
3,6,-0.0019255420997778033
3,7,0.008756873472893447
3,8,0.00018152864913457815
3,9,0.0003063600243872686
3,10,-0.002123342798118729
3,11,-0.0006519036672713609
3,12,-0.0004485739402605338
3,13,-0.0032883926377439577
4,0,0.0018712054058430065
4,1,-1.42108300412485e-20
4,2,-0.002018653046900744
4,3,-4.538270747741767e-05
4,4,0.00019283034853515309
5,0,-0.001641679697179547
5,1,-0.004563100936552368
5,2,-0.002918491992954773
5,3,-0.0036765959350146646
5,4,0.005648874586918262
5,5,0.0011445264461969798
5,6,-0.004578920000804757
5,7,0.0004522703880697255
5,8,-0.0009597624936973175
5,9,-5.012467580715234e-05
5,10,0.005660059221884329
5,11,0.0006217158725026363
5,12,0.004096773579869271
5,13,0.003517448296514421
5,14,-2.0185709164545083e-19
5,15,0.0001880283764102327
5,16,0.0002312735905348362
5,17,-0.0029195538760928936
5,18,0.0032003435005547058
5,19,0.0005002667730870836
5,20,-0.0021095032540521612
5,21,-0.0012139925967003154
5,22,-0.00043596782523935764
5,23,-0.00019388734844715878
6,0,0.0030480660058862475
6,1,-0.005650114513933393
6,2,-0.00011357190078556455
6,3,0.002715620408832707
7,0,-7.455672029763934e-20
7,1,-0.0043402431573583795
7,2,5.642089862732426e-19
7,3,-0.0004763490153345905
7,4,-0.0014168894101527687
7,5,0.00532141791397864
7,6,3.140766146123871e-05
7,7,0.00088065600740586
8,0,-8.189330182768349e-05
8,1,8.189330182768696e-05
9,0,0.00017001730868602396
9,1,-9.030762052889474e-05
9,2,-7.970968815712359e-05
