feature,category,0
0,0,-0.04781245058283551
0,1,0.03487705123875925
0,2,0.011459068849971235
0,3,2.8162005270918754e-16
0,4,0.09655897028423173
0,5,0.011230792425008573
0,6,-0.054937766332177396
0,7,0.027354394219126797
0,8,0.004556534662011967
0,9,-0.14942773249492347
0,10,0.00415663537995321
0,11,0.0048228790553167256
0,12,0.03821731482721975
0,13,0.018944308468316896
0,14,1.522129783001008e-16
1,0,0.008112007954211896
1,1,-0.021886677674457213
1,2,0.0015132536761925976
1,3,0.012261416044059437
2,0,-6.388532467335284e-16
2,1,-0.030362189423784484
2,2,-2.3198274003944765e-16
2,3,-0.037844007424084336
2,4,-0.04607423572773648
2,5,-5.034235410830689e-16
2,6,0.08132490482199278
2,7,0.0012952809627694295
2,8,0.004556534662004187
2,9,-5.100375581217202e-16
2,10,0.009555169062333009
2,11,0.01509882897616131
2,12,0.002449714090369013
2,13,-2.7192386869597726e-16
3,0,-0.049604950308348744
3,1,-0.029316847610391376
3,2,0.01869239228385571
3,3,-0.00999168348252698
3,4,-0.024316486820151237
3,5,1.0388603176133844e-16
3,6,0.016349507684668977
3,7,0.03408241265165973
3,8,0.044331058582846104
3,9,0.017099153049548173
3,10,-0.019009717862605642
3,11,0.014223577528227253
3,12,0.018479122809310113
3,13,-0.031017538506065423
4,0,0.00631241205131107
4,1,5.087640248599684e-16
4,2,-0.017771480901285764
4,3,0.011459068849968805
4,4,-2.1186286257635708e-16
5,0,-0.06142650212869551
5,1,-0.07452011265684723
5,2,-0.023184874715487358
5,3,-0.0483001356216022
5,4,0.09908292905873271
5,5,-0.04656152242771646
5,6,-0.03015391356953199
5,7,-0.018452656832993908
5,8,-0.02459882237089926
5,9,0.026273029543277267
5,10,0.11992193138505902
5,11,-0.01614943942738517
5,12,0.12079615542920624
5,13,0.04964857521042059
5,14,9.460524619254089e-17
5,15,0.018809473030600023
5,16,-0.015216916657964128
5,17,-0.04498883091644757
5,18,-0.021877788977869357
5,19,-0.012073898871656653
5,20,-0.03511664727202214
5,21,-0.02014879762599634
5,22,0.05110894715372607
5,23,0.007129819262042139
6,0,0.005807014718295544
6,1,-0.013414254514151031
6,2,0.03329612904621736
6,3,-0.025688889250371327
7,0,-2.114664143408116e-31
7,1,-0.003705424289697834
7,2,-0.024545738032256924
7,3,0.0
7,4,0.010457042689455347
7,5,0.028043105905948114
7,6,-0.01024898627344302
7,7,0.0
8,0,0.001508799795308411
8,1,-0.0015087997953069521
9,0,0.015229274126355493
9,1,-0.005442564351726062
9,2,-0.009786709774630288
