feature,category,0
0,0,0.025975628974391686
0,1,-0.0034692177602987963
0,2,-0.03063799004961095
0,3,-1.3937774713839295e-15
0,4,0.01814584384106963
0,5,0.04955649083232741
0,6,-0.0431191648097078
0,7,0.004638015307108476
0,8,-0.00861814608643653
0,9,0.0039527121062241585
0,10,-0.012387486076041806
0,11,-0.004052580144035367
0,12,0.020896976724742913
0,13,-0.020881082859743896
0,14,-3.5780127427913416e-16
1,0,-0.01677350077053192
1,1,-0.005958926472150241
1,2,0.013938527406486554
1,3,0.008793899836204506
2,0,5.1796246674420695e-16
2,1,-0.009692583886768212
2,2,-4.486899753786093e-16
2,3,-0.004884000005465379
2,4,0.014405102091123837
2,5,5.143549925920751e-16
2,6,-0.00033632678676715085
2,7,0.0005041601447431515
2,8,-0.00861814608643518
2,9,-6.812811174295454e-16
2,10,-0.002170613913206887
2,11,-0.004912517846191666
2,12,0.015704926288976444
2,13,8.412959103152885e-16
3,0,-0.013202969967449059
3,1,-0.013938486446522683
3,2,0.018430235766413002
3,3,-0.01974491149352492
3,4,-0.0051728630684747265
3,5,-1.0268169010045068e-16
3,6,0.0066728021235089585
3,7,0.02805717805901314
3,8,0.00344491335352776
3,9,0.028536397501144298
3,10,-0.0127015062351411
3,11,0.012513122540064096
3,12,-0.01152684993839776
3,13,-0.021367062194163948
4,0,0.01213003672899043
4,1,-6.636226282151661e-16
4,2,-0.004812525155502295
4,3,-0.007317511573490179
4,4,6.874885491318452e-16
5,0,-0.043320497068647615
5,1,-0.038769522696413435
5,2,-0.009519920011341016
5,3,-0.036085269060610256
5,4,0.0753455597384033
5,5,0.028014137728555433
5,6,-0.022749422297004787
5,7,-0.020709139061081176
5,8,-0.014006865886554282
5,9,-0.007671837809975938
5,10,0.08893593360226293
5,11,-0.004986014702694001
5,12,0.07289513450037681
5,13,0.032878410661208654
5,14,5.461923870117868e-16
5,15,0.030518639821043476
5,16,-0.009882112451700967
5,17,-0.04125036274260489
5,18,-0.028916227587149717
5,19,0.01069201798547624
5,20,-0.028087608344678446
5,21,-0.03020224459184344
5,22,-0.019374904489229253
5,23,0.01625211476419019
6,0,0.008268429237178895
6,1,-0.006347973622217089
6,2,0.004266394272372694
6,3,-0.006186849887333876
7,0,0.0
7,1,-0.005911618990273645
7,2,0.00476674568807128
7,3,0.0
7,4,0.00526357114257087
7,5,0.016929793935482426
7,6,-0.021048491775849137
7,7,0.0
8,0,0.0008742096663410157
8,1,-0.0008742096663389258
9,0,0.004404631715880033
9,1,-0.003448110251845244
9,2,-0.0009565214640359001
