feature,category,0
0,0,-0.05421343553802667
0,1,0.026356275599665465
0,2,0.10621858200938211
0,3,-1.4538332271138788e-15
0,4,-0.001471567550446945
0,5,0.005574481399364572
0,6,-0.03386400367920201
0,7,0.0016639777059746265
0,8,-0.009312646342806662
0,9,-0.007744807322796525
0,10,-0.024381735138224923
0,11,-0.048347907748629106
0,12,0.0319188518954355
0,13,0.007603934710325803
0,14,8.011638518842724e-16
1,0,-0.0037931666887986606
1,1,-0.016391961554526095
1,2,0.007076194285319819
1,3,0.013108933958011958
2,0,-4.021511442544675e-17
2,1,-0.05118696894373187
2,2,7.167354544909156e-16
2,3,-0.008304322256431228
2,4,0.02910237359536078
2,5,5.579894642926027e-16
2,6,0.03948233415427031
2,7,0.0062091725780042805
2,8,-0.009312646342809986
2,9,-2.1940573350367535e-15
2,10,0.009678278047797955
2,11,-0.0028287642736797725
2,12,-0.0128394565587572
2,13,-6.680631181810164e-16
3,0,-0.017158442817982796
3,1,-0.04429685969166717
3,2,0.022859850442692408
3,3,-0.024569671459854378
3,4,-0.008060155495927776
3,5,-9.669202171266786e-16
3,6,0.007165663986443117
3,7,0.03947990195505028
3,8,0.0010938352194403526
3,9,0.028714316811001138
3,10,-0.008435155489175998
3,11,0.019387492555706078
3,12,0.01862179287853403
3,13,-0.034802568894243026
4,0,0.039643711849526836
4,1,1.2364725421836947e-15
4,2,0.01665571261887866
4,3,-0.05629942446842212
4,4,3.3305044634306957e-15
5,0,-0.026430877640077136
5,1,-0.06475926888643921
5,2,-0.011648963153839998
5,3,-0.03763892307420488
5,4,0.0905452755933383
5,5,-0.05472400189820701
5,6,-0.03637278312577252
5,7,-0.02320206434332293
5,8,-0.014666025905366361
5,9,0.003476085862206574
5,10,0.10230143111456264
5,11,-0.020681337719359805
5,12,0.09082472489178546
5,13,0.04186304002125791
5,14,5.000120828291847e-15
5,15,0.06657291385484569
5,16,-0.012209035654709492
5,17,-0.04794787047185573
5,18,-0.02809711285298074
5,19,0.020024095721778427
5,20,-0.012148829045493014
5,21,-0.026423383359339917
5,22,-0.02063981793737535
5,23,0.021982728008577368
6,0,0.019089607251166266
6,1,-0.00548635804852723
6,2,-0.009740295201736708
6,3,-0.003862954000923114
7,0,3.8936816478843095e-16
7,1,-0.040132007031504185
7,2,0.04344086446483202
7,3,9.478221711612315e-16
7,4,-0.017642387752179734
7,5,-0.014070537175222178
7,6,0.028404067494052998
7,7,7.39101659679999e-16
8,0,-0.0031271522427119072
8,1,0.0031271522427094856
9,0,-0.017437120126169544
9,1,0.00846119305616962
9,2,0.008975927070002306
