feature,category,0
0,0,3.6401553197143846e-18
0,1,-0.00032653201257012206
0,2,-0.000132160445635256
0,3,2.8826817636640677e-19
0,4,0.006867782762614592
0,5,0.0005114564335580139
0,6,-7.409456108218936e-05
0,7,-0.001805961451962576
0,8,-0.001643674955900674
0,9,-5.30263236631895e-05
0,10,0.0014718129483887515
0,11,-0.0007409677808882013
0,12,-0.0019777013177921373
0,13,-0.0020969332950670095
0,14,1.1244870843240133e-18
1,0,0.0015522525842068887
1,1,-0.01177914462149903
1,2,0.0051751985905028565
1,3,0.005051693446789287
2,0,6.273389655233554e-21
2,1,-0.0010778099571709509
2,2,-5.268812799121993e-19
2,3,-0.00012169763382329602
2,4,0.006301667872692821
2,5,0.0005114564335580151
2,6,-7.409456108219034e-05
2,7,-0.002105614057518864
2,8,-0.0016911400948105085
2,9,-1.369283466782771e-18
2,10,0.0012894247026725694
2,11,-0.0012371366504904764
2,12,-0.0017950560540271137
2,13,-4.058816700976633e-19
3,0,0.002502598601911125
3,1,-0.002567594805278009
3,2,0.0022667669321956374
3,3,-0.0001562462625863771
3,4,-0.001443114193886649
3,5,-0.0004988674859021157
3,6,-0.0021526162970287883
3,7,0.007540348421740471
3,8,0.00015575508695034627
3,9,0.0002110203520261126
3,10,-0.00214365312996922
3,11,-0.0005354624072674442
3,12,-0.00042351142270022736
3,13,-0.0027554233902048596
4,0,0.0015358610246467498
4,1,2.241095346180064e-19
4,2,-0.001577280843961638
4,3,-0.0001321604456352531
4,4,0.00017358026495013974
5,0,-0.0017139251370597878
5,1,-0.0043755509228420395
5,2,-0.0023978195248452877
5,3,-0.003957172622292082
5,4,0.005501036402061498
5,5,0.0010718227133312123
5,6,-0.004167658679780056
5,7,0.0006438280440353181
5,8,-0.0009842440754313
5,9,-0.00022315476150244122
5,10,0.0053243789510057475
5,11,0.0004673989043152921
5,12,0.0042080227960498255
5,13,0.0033488848456702104
5,14,-2.879866205644784e-19
5,15,0.0003638294653716548
5,16,0.00023881681950142526
5,17,-0.0027161214647793016
5,18,0.003189919223328232
5,19,0.0004016850563765702
5,20,-0.002063864008670611
5,21,-0.001539748468675586
5,22,-0.0004246706797346277
5,23,-0.0001956928754338681
6,0,0.0026813261592391322
6,1,-0.005031969550575312
6,2,-0.00012826128013830118
6,3,0.002478904671474488
7,0,4.7500073097985065e-20
7,1,-0.003168099475974242
7,2,-1.0653811024827123e-19
7,3,-0.000773233470110473
7,4,-0.001216268591870514
7,5,0.004278536335812313
7,6,4.479265166208626e-05
7,7,0.0008342725504808191
8,0,-4.095715333627325e-05
8,1,4.095715333627542e-05
9,0,-6.086165312101598e-05
9,1,-0.0002397424978800235
9,2,0.0003006041510010357
