feature,category,0
0,0,-1.9756795009209645e-18
0,1,-0.0003188810326594112
0,2,-0.0001280721128928306
0,3,1.7820298179054862e-20
0,4,0.006718230540389126
0,5,0.0005114532244527784
0,6,-7.393988619190358e-05
0,7,-0.0018123459800464424
0,8,-0.0016497273136982732
0,9,-5.4483409190475665e-05
0,10,0.0014727980286924334
0,11,-0.0007518145712593141
0,12,-0.001978480705230181
0,13,-0.0019347367823655034
0,14,7.217287232226548e-19
1,0,0.0015555301512211093
1,1,-0.011606197676638548
1,2,0.005052883884280864
1,3,0.004997783641136569
2,0,9.525826686087309e-19
2,1,-0.001064573659837544
2,2,8.738906234693908e-19
2,3,-0.00012913839874311795
2,4,0.006151336290238588
2,5,0.00051145322445278
2,6,-7.393988619190591e-05
2,7,-0.002118498726827931
2,8,-0.0016999278209579131
2,9,-6.940508605585379e-19
2,10,0.0012916010740631936
2,11,-0.0012413874294476023
2,12,-0.0016269246667485523
2,13,-1.1497219346006982e-18
3,0,0.00252435342805023
3,1,-0.0025723643002425554
3,2,0.002313717806897827
3,3,-0.00015764039472437953
3,4,-0.001265355643685058
3,5,-0.0004990151407027907
3,6,-0.00213854836111167
3,7,0.007297218608233401
3,8,0.00015600232777958318
3,9,0.00020751484479512123
3,10,-0.0021532956209363544
3,11,-0.0005366741255345647
3,12,-0.00042310880953696335
3,13,-0.0027528046192818252
4,0,0.0012698676959727257
4,1,-8.774074590169616e-19
4,2,-0.0013154584073024008
4,3,-0.0001280721128928308
4,4,0.0001736628242225005
5,0,-0.0017161373106355264
5,1,-0.004189287760506033
5,2,-0.002409474253706197
5,3,-0.003962484949019634
5,4,0.005194392728376191
5,5,0.0010691320700080213
5,6,-0.004166002721302981
5,7,0.0006809411755957829
5,8,-0.0009933697529921843
5,9,-0.0002156513847141328
5,10,0.0053263441662300326
5,11,0.00047593335745666594
5,12,0.00422547797860749
5,13,0.0033819682501621505
5,14,-3.2846878583441373e-19
5,15,0.0003643721794935196
5,16,0.0002478556690370637
5,17,-0.002722153090266486
5,18,0.0032337945811249593
5,19,0.0003951527666247548
5,20,-0.002064122295118323
5,21,-0.0015303434289312572
5,22,-0.0004276223392900163
5,23,-0.00019871563623386656
6,0,0.002649329919380384
6,1,-0.0050345531177591225
6,2,-0.00013266710042142714
6,3,0.0025178902988001696
7,0,7.432264754016963e-20
7,1,-0.0028833796481692363
7,2,8.193782588462235e-20
7,3,-0.0007702296783675132
7,4,-0.0012152749282638442
7,5,0.003988424531807082
7,6,4.6834411894256325e-05
7,7,0.0008336253110992585
8,0,0.00024257470637830585
8,1,-0.00024257470637830693
9,0,8.223858926922716e-06
9,1,6.174543238078679e-05
9,2,-6.996929130770942e-05
