feature,category,0
0,0,-0.0067285991090131544
0,1,-0.007353086275792092
0,2,0.008263989134513362
0,3,-1.5620580154287057e-17
0,4,0.039239046875716124
0,5,0.0027418474729693884
0,6,0.001708299341035606
0,7,-0.008286206241837634
0,8,-0.004613544934781791
0,9,-0.007015932202729034
0,10,-0.004657216459972134
0,11,-0.0011557435807396416
0,12,-0.001775978013519969
0,13,-0.010366876005849117
0,14,-5.259793351648175e-18
1,0,-0.0014597223395094085
1,1,-0.019621745007971658
1,2,-0.02000226562734002
1,3,0.0410837329748211
2,0,2.091241907237922e-17
2,1,-0.00336899883608501
2,2,8.80247580908958e-19
2,3,-0.0014916932674967527
2,4,0.02450379282668612
2,5,0.002741847472969356
2,6,0.002337442833964091
2,7,-0.005370471191641524
2,8,-0.0025074682980787306
2,9,1.9715706206906858e-18
2,10,-0.005870335933457996
2,11,-0.001501561256324991
2,12,-0.009472554350534552
2,13,-4.1053546485576135e-18
3,0,-0.0023521077536637
3,1,-0.0075230367462809635
3,2,-0.012624451514614742
3,3,0.0033561473074184473
3,4,0.003228148000009831
3,5,-6.191348174317635e-18
3,6,-0.00014000031216379605
3,7,0.025998751320056718
3,8,-0.006175242059227805
3,9,0.0003555056244744
3,10,-0.002329896503070604
3,11,0.0066689221167112595
3,12,-0.003994734703160646
3,13,-0.004468004776488246
4,0,0.010408266858133463
4,1,1.1342296622347402e-18
4,2,-0.015698407875468806
4,3,0.005290141017335403
4,4,-8.542395029204569e-19
