feature,category,0
0,0,-0.0072440597011998505
0,1,-0.007532569851666809
0,2,0.008350304280573978
0,3,2.1446381864851656e-17
0,4,0.022264640244264732
0,5,0.002049954629758198
0,6,0.0008466214166997898
0,7,-0.005589055890496356
0,8,-0.005646371227473471
0,9,0.007153533574981884
0,10,0.005024710734556639
0,11,-0.0022265710122372504
0,12,-0.005773750719711455
0,13,-0.011677386478050066
0,14,1.4161907807526638e-18
1,0,-0.0015969953554014174
1,1,-0.016371522313719633
1,2,-0.01479401648242871
1,3,0.03276253415154966
2,0,4.5906557976345255e-18
2,1,-0.003577115814860544
2,2,4.438099094938543e-18
2,3,-0.0018617595675667232
2,4,0.007582739755540766
2,5,0.002049954629758196
2,6,0.001461689928447058
2,7,-0.0020114518137173618
2,8,-0.002731523000233469
2,9,-5.339280998567075e-18
2,10,0.001940551719739926
2,11,-0.00508947010060987
2,12,0.0022363842635020493
2,13,-2.984387171757346e-18
3,0,-0.0017749294722393671
3,1,0.0019313120032499818
3,2,-0.00796469344548141
3,3,0.0028257470268057278
3,4,0.003036912499840298
3,5,-2.2392624338078103e-18
3,6,-0.006483079332079554
3,7,0.02225133615456646
3,8,-0.0067797218616332785
3,9,-0.003092544229421304
3,10,-0.006204089494223467
3,11,0.006530925096886155
3,12,-0.003640005951067168
3,13,-0.0006371689952029413
4,0,-0.00024163479591396853
4,1,-8.729199472990929e-18
4,2,-0.0050990231815573
4,3,0.005340657977471231
4,4,1.3507748947274018e-18
