feature,category,0
0,0,-0.0064568095789853935
0,1,-0.006936125996536372
0,2,0.008697052106796502
0,3,6.429588901299094e-18
0,4,0.04691116413982085
0,5,0.002953914196523924
0,6,-0.01129785547479873
0,7,-0.005371978201706099
0,8,-0.0036875116871682642
0,9,-0.006211434388774081
0,10,-0.0034188501929375906
0,11,-0.0010897302315131803
0,12,-0.006173610565738483
0,13,-0.007918224124983213
0,14,-1.9067057064321876e-17
1,0,-0.0015518151646868265
1,1,-0.023142186736506785
1,2,-0.016926587766826595
1,3,0.041620589668020194
2,0,-3.475130479932709e-18
2,1,-0.013810603468540308
2,2,-1.3033073400206688e-17
2,3,-0.00014447106134665363
2,4,0.03204085713078364
2,5,0.0029539141965239293
2,6,0.0048242754680386775
2,7,-0.002820342481698143
2,8,-0.002124214595859566
2,9,3.087179134706053e-18
2,10,-0.004499295062465568
2,11,-0.009108871099064724
2,12,-0.007311249026371348
2,13,1.11360892166927e-17
3,0,-0.0027878361263743087
3,1,-0.0070351667314809884
3,2,-0.009167449654954592
3,3,0.0033374534580457903
3,4,0.0031041807582702693
3,5,6.927230305741566e-20
3,6,-0.0086949884393802
3,7,0.02557101933127011
3,8,-0.006121698416730949
3,9,0.002127620452801239
3,10,-0.0005297153715853094
3,11,0.007330567895629449
3,12,-0.004287637588331839
3,13,-0.0028463495671786354
4,0,0.011694286579842894
4,1,7.442848006368632e-19
4,2,-0.017704486575033495
4,3,0.006010199995190409
4,4,7.386807522536245e-19
