feature,category,0
0,0,-0.005691802211416916
0,1,-0.012294966248515433
0,2,0.00705322160300557
0,3,-2.5483584443744962e-17
0,4,0.057937552096662015
0,5,0.003676049440350622
0,6,-0.007879466924935494
0,7,-0.012753882496655239
0,8,-0.0009110482030135732
0,9,-0.004456326012609835
0,10,-0.012027439587455148
0,11,0.0005546190669559305
0,12,-0.0025317982981927466
0,13,-0.010674712224179586
0,14,-1.9659614685413993e-18
1,0,-0.001547013693261227
1,1,-0.03659750343290128
1,2,-0.0045551884218672165
1,3,0.04269970554802965
2,0,1.8665346769753903e-17
2,1,-0.0015569645447212638
2,2,1.306343181136959e-19
2,3,0.0014244016777539394
2,4,0.04419328616927893
2,5,0.0036760494403505987
2,6,-0.007879466924935486
2,7,-0.007466902252996774
2,8,-0.0007410731395932071
2,9,3.4990205947427644e-18
2,10,-0.010155392616165847
2,11,-0.01457298967575826
2,12,-0.006920948133212779
2,13,5.276897615217422e-18
3,0,-0.0012526405340840263
3,1,-0.00035659908911023306
3,2,-0.0036377732815339146
3,3,0.0049574310779731505
3,4,-0.005635130098727188
3,5,-1.1060679059063132e-17
3,6,-0.006513388264079063
3,7,0.035776858418236
3,8,-0.005393744037026603
3,9,-0.0017967805031250707
3,10,-0.004895012697180459
3,11,-0.005434751620737581
3,12,-0.004795231647030823
3,13,-0.0010232377235744397
4,0,0.021181986559510597
4,1,-2.217594743834946e-18
4,2,-0.025797131871702024
4,3,0.004615145312191434
4,4,-2.880654203999544e-18
