feature,category,0
0,0,-0.006351222912864496
0,1,-0.011050585448230454
0,2,0.008414173791829165
0,3,5.86919837755025e-17
0,4,0.04940887196966913
0,5,0.0029713601628425577
0,6,-0.010693819211060981
0,7,-0.0017739447414136071
0,8,-0.0034567425419684723
0,9,-0.0061661184429520274
0,10,-0.003291773845616427
0,11,-0.0004928917425344854
0,12,-0.005940974807689233
0,13,-0.011576332230010863
0,14,2.5533159466586958e-17
1,0,-0.0014636362524619731
1,1,-0.021168507130464753
1,2,-0.017920135185134616
1,3,0.04055227856806133
2,0,1.2586835216655521e-18
2,1,-0.005612954039782594
2,2,1.6528809699687235e-17
2,3,-0.00014840343230801195
2,4,0.034598996005172064
2,5,0.002971360162842529
2,6,0.005503908886415813
2,7,-0.010478011743435794
2,8,-0.0020485787967844302
2,9,-3.662342191855774e-18
2,10,-0.0049389866358387925
2,11,-0.00908833250313119
2,12,-0.010758997903149551
2,13,3.2166704381834414e-19
3,0,-0.002017210135218654
3,1,-0.005605208302911885
3,2,-0.0067994341864838215
3,3,0.0036340702024185278
3,4,0.0036347318905563747
3,5,-1.0696643766335232e-18
3,6,-0.006900321714774518
3,7,0.024675630480127587
3,8,-0.005873766507830107
3,9,-0.008072858129126462
3,10,0.0007123861622049029
3,11,0.007858709935494316
3,12,-0.00427008158770486
3,13,-0.000976648106751285
4,0,0.01532707592119012
4,1,8.802792287917048e-18
4,2,-0.02106577435174496
4,3,0.0057386984305548595
4,4,-1.0320846896539523e-18
