feature,category,0
0,0,0.007480320734825121
0,1,0.001990460588960601
0,2,-0.004426439241945013
0,3,6.3924049395790885e-18
0,4,-0.006855462827989147
0,5,0.0012106140255126606
0,6,-0.0007076668621019168
0,7,-0.0023375882042348493
0,8,0.00646751713115689
0,9,0.0056458920522653305
0,10,0.0024832211347961125
0,11,-0.0028308210069202568
0,12,-0.006859323673261854
0,13,-0.0012607238510636207
0,14,-1.1091369996445108e-17
1,0,-0.0024086375221708464
1,1,-0.007424767941630436
1,2,-0.01303245479101231
1,3,0.022865860254813537
2,0,-8.70238528958863e-18
2,1,-0.006070029007322052
2,2,-1.3929600553373633e-17
2,3,-0.0021604446934719696
2,4,-0.004554884957818878
2,5,0.0012106140255126719
2,6,-0.0004992683881122808
2,7,-0.0018893771349363618
2,8,0.009709719497802896
2,9,4.218683799252474e-18
2,10,-0.0007380742347443021
2,11,0.0058671908386695604
2,12,-0.0008754459455792918
2,13,-6.862349806685499e-19
3,0,-0.0010070315618594082
3,1,-0.0009115484090256301
3,2,-0.006472093821497301
3,3,0.002607945648565477
3,4,0.0027769404279303824
3,5,-9.984102319273862e-18
3,6,-0.004377346651988807
3,7,0.00045392467874567216
3,8,0.00731329919172218
3,9,0.0037179659051603947
3,10,-0.00023053551808699738
3,11,0.005425052365836977
3,12,-0.0030822158767513674
3,13,-0.006214356378751496
4,0,0.003485396827841698
4,1,-2.294240052528303e-18
4,2,0.0034212135889079356
4,3,-0.00690661041674961
4,4,-6.463144383254957e-19
