feature,category,0
0,0,-1.9889063689896056e-18
0,1,-0.0013299567789972263
0,2,-6.33795138157711e-20
0,3,-5.639887403291373e-19
0,4,0.006012707344387081
0,5,-5.071786512091932e-19
0,6,-0.0014555297283433046
0,7,-0.0014187686044566782
0,8,8.353077095870959e-21
0,9,-8.874624121835978e-19
0,10,-1.3599393695798757e-19
0,11,0.00017740315213116796
0,12,-0.0013393343780824937
0,13,-0.0006465210066385464
0,14,-6.14075749819615e-19
1,0,3.658878325110928e-19
1,1,-0.0035985912112600125
1,2,0.002498047645491333
1,3,0.0011005435657686798
2,0,-5.392777427415825e-19
2,1,-0.001942590914308909
2,2,-2.8856946281654845e-19
2,3,0.00017740315213116955
2,4,0.005735763303845756
2,5,-1.1505439701550226e-20
2,6,-0.0011785856878019807
2,7,-0.0021171485168330934
2,8,-7.934569595777205e-35
2,9,-7.64579327368283e-36
2,10,-0.0006901770376363866
2,11,0.002236169851935304
2,12,-0.0022208341513318573
2,13,0.0
3,0,-0.0009495144044259197
3,1,-0.0016098993889150535
3,2,0.0008653849587539008
3,3,-0.00202437240154054
3,4,0.0
3,5,0.0
3,6,-0.0020831893338423358
3,7,0.006462925088814808
3,8,-5.612497284907737e-05
3,9,-0.0008497155838639856
3,10,-0.001271781184573556
3,11,0.004110813482005491
3,12,-0.0006801820314845761
3,13,-0.0019143442280791481
4,0,-0.00028272429972378706
4,1,0.0
4,2,0.0003176334982170697
4,3,-3.4909198493279987e-05
4,4,0.0
