feature,category,0
0,0,-0.006885881319052971
0,1,0.0009800943650483673
0,2,0.009321428638338873
0,3,1.3296964670865761e-18
0,4,0.03310806090746812
0,5,0.002218704393668649
0,6,0.0017578330541245272
0,7,-0.004067427593345845
0,8,-0.005621001193738662
0,9,-0.007574787599211443
0,10,-0.00739667227587007
0,11,-0.0019269085935435658
0,12,-0.009388088408570881
0,13,-0.004525354375315038
0,14,1.0776301337593026e-17
1,0,-0.0011780746001450889
1,1,-0.011974253466085993
1,2,-0.017904466102877364
1,3,0.03105679416910843
2,0,1.1330246814723819e-17
2,1,-0.006997507967817878
2,2,3.2561316220572277e-18
2,3,-0.0012385570581657963
2,4,0.01787304576192728
2,5,0.002218704393668652
2,6,0.0020941152433377737
2,7,-0.0012071212458136683
2,8,-0.002862277897445153
2,9,-6.257447004629619e-18
2,10,0.004264343652177146
2,11,-0.00999656810515375
2,12,-0.004148176776714647
2,13,6.8655943778954656e-18
3,0,-0.0015891950966072169
3,1,0.002214871706067583
3,2,-0.008572517450060248
3,3,0.00275512264535849
3,4,0.002036267791453405
3,5,-2.843690160582716e-18
3,6,-0.0053683544539373
3,7,0.018456503914952342
3,8,-0.0067550429588949246
3,9,-0.002685067612731934
3,10,-0.005005720629523366
3,11,0.0073451529239153684
3,12,-0.00385013555218731
3,13,0.0010181147721951486
4,0,-0.0044251622408542695
4,1,-7.69798171011836e-18
4,2,-0.002238597289446498
4,3,0.006663759530300765
4,4,-2.0871121317893868e-19
