feature,category,0
0,0,-0.007828615990044061
0,1,-0.005334587807431724
0,2,0.008579803635782422
0,3,2.314187468645867e-17
0,4,0.008945386126522993
0,5,0.0015645826728026952
0,6,-0.0003775348038014964
0,7,-0.0005781266926848053
0,8,-0.006539903561799732
0,9,0.0065063266925609285
0,10,0.0037461642588175505
0,11,-0.0020638891364249618
0,12,-0.0031254880464773125
0,13,-0.0034941173478225066
0,14,1.0270471325998816e-17
1,0,-0.0019869768380649053
1,1,-0.01292819984585877
1,2,-0.006765577991490138
1,3,0.02168075467541386
2,0,-1.317441174487396e-17
2,1,-0.0031910106518304093
2,2,9.953582655750102e-19
2,3,-0.002577050268381992
2,4,-0.0052510800847708795
2,5,0.0015645826728026822
2,6,-5.656960212188991e-06
2,7,0.0014689657638150676
2,8,0.01076199195130919
2,9,9.272515587743068e-18
2,10,0.0008824273408933707
2,11,-0.002149553836020812
2,12,-0.0015036159276042669
2,13,-4.110629151116457e-18
3,0,-0.010873040364764386
3,1,-5.629685013269336e-05
3,2,-0.005239396467932025
3,3,0.0024989180958874986
3,4,0.003143364157795099
3,5,2.35228600023368e-18
3,6,-0.001096244945721251
3,7,0.009670958728445728
3,8,0.007769509216329963
3,9,-0.005511332503529781
3,10,0.001433637230788154
3,11,0.005480838111692431
3,12,-0.003450265048099257
3,13,-0.0037706493607594102
4,0,-0.0008824190549409708
4,1,-4.367100551434856e-18
4,2,-0.004657315046087318
4,3,0.005539734101028208
4,4,-3.7070743530145526e-19
