feature,category,0
0,0,-0.006549640679891047
0,1,-0.013377041007017547
0,2,0.008584251152699666
0,3,-6.724826746638271e-18
0,4,0.051653375327796326
0,5,0.0030427414354241332
0,6,-0.010523205580016569
0,7,-0.011041379064449835
0,8,-0.0031043666673980803
0,9,-0.00601971368027467
0,10,-0.003296241772807046
0,11,-0.0003902781065223547
0,12,-0.005632138949361565
0,13,-0.0033463624081813874
0,14,4.5871198915419164e-18
1,0,-0.0016989509489443036
1,1,-0.020571618012350492
1,2,-0.01756283268735292
1,3,0.039833401648647654
2,0,-4.737499855663625e-18
2,1,-0.010393051822873891
2,2,9.161136042325225e-18
2,3,-7.360231321950836e-05
2,4,0.03727358499967246
2,5,0.0030427414354241558
2,6,0.005471237984628346
2,7,-0.006252210678827336
2,8,-0.0022014361157434567
2,9,5.990528674516445e-18
2,10,-0.004506257831260418
2,11,-0.008771822414671162
2,12,-0.01358918324312921
2,13,6.334116912047097e-18
3,0,-0.0017155639130930628
3,1,-0.004588273104067802
3,2,-0.004201474561920101
3,3,0.0040401215268477
3,4,-0.007143395564283789
3,5,9.219065284377698e-19
3,6,-0.005120530781174325
3,7,0.025761699973078804
3,8,-0.005924893524236787
3,9,-0.006994846366955899
3,10,0.001824472445893727
3,11,0.007834444033062925
3,12,-0.004270581540315756
3,13,0.0004988213771641992
4,0,0.01912503698485961
4,1,-3.6749665275415e-18
4,2,-0.025010453573856638
4,3,0.005885416588996942
4,4,5.755983895067364e-19
