feature,category,0
0,0,-0.006495905138873621
0,1,-0.005872552108997172
0,2,0.00877288256468591
0,3,-2.6693781766034793e-17
0,4,0.052173577924153655
0,5,0.003105840047315157
0,6,-0.010725429952611422
0,7,-0.011804476514679123
0,8,-0.0034536037271985526
0,9,-0.006104486532497476
0,10,-0.0031381726009501384
0,11,-0.0004124982973549912
0,12,-0.005151576197843264
0,13,-0.010893599465148972
0,14,6.571485513544723e-18
1,0,-0.0016062638832281518
1,1,-0.020434392552700298
1,2,-0.017777092217912252
1,3,0.03981774865384072
2,0,7.991738842689318e-18
2,1,-0.0139275478111854
2,2,-8.102494396148447e-18
2,3,-0.0001249249504694976
2,4,0.03728660585379808
2,5,0.0031058400473151677
2,6,0.005553869965314315
2,7,-0.006804274172548128
2,8,-0.0019944612595672448
2,9,9.638453449774305e-18
2,10,-0.004453175595233394
2,11,-0.00866842617477871
2,12,-0.00997350590264524
2,13,-3.472507989098383e-18
3,0,-0.002494111112487471
3,1,-0.004638967219957149
3,2,-0.009054712577129441
3,3,0.003996373531184029
3,4,0.0032570422317723478
3,5,-6.277645010261653e-18
3,6,-0.0056066857520389105
3,7,0.023707065649950954
3,8,-0.005872126828587256
3,9,-0.0074474160535745616
3,10,0.0012299596149822727
3,11,0.00738726105415294
3,12,-0.004342384698298557
3,13,-0.00012129783996925325
4,0,0.019124947106207577
4,1,4.290879850741142e-18
4,2,-0.025177488464170582
4,3,0.0060525413579628675
4,4,-3.528094241658765e-20
