feature,category,0
0,0,-0.007455663834352399
0,1,-0.0069416300872646615
0,2,0.008543745976293381
0,3,-2.309655231502633e-17
0,4,0.020594876204962045
0,5,0.0019544736720703334
0,6,0.0004578087985574134
0,7,-0.0065564557835391165
0,8,-0.006086524484836343
0,9,0.006495051656813588
0,10,0.004430699876060831
0,11,-0.0018968940794052225
0,12,-0.00925445077644932
0,13,-0.004285037138910695
0,14,5.756703692880989e-18
1,0,-0.0015615299794753267
1,1,-0.012118574628606051
1,2,-0.012736291781017322
1,3,0.02641639638909857
2,0,6.622635671030332e-18
2,1,-0.002630861274764645
2,2,-9.121242201063405e-18
2,3,-0.002080801853961972
2,4,0.006081978500595429
2,5,0.0019544736720703546
2,6,0.0008911066899192372
2,7,-0.0034979657160898545
2,8,-0.003107515563385759
2,9,1.5864425190925674e-18
2,10,0.0013650614813568128
2,11,0.0037495902746886266
2,12,-0.0027250662104282503
2,13,-1.107534113556734e-17
3,0,-0.001793868619858023
3,1,0.002010184237174799
3,2,-0.008617853047068535
3,3,0.0029465089619803196
3,4,0.0029586328987562674
3,5,-6.6839775614157006e-18
3,6,0.0015745946120776268
3,7,0.017053946893095695
3,8,-0.006887314299359108
3,9,-0.0033595279810256437
3,10,-0.006973210260101281
3,11,0.006012421939178926
3,12,-0.003602908654861901
3,13,-0.0013216066799891287
4,0,0.00034889072134599956
4,1,-6.1526986562710284e-18
4,2,-0.005998807194120808
4,3,0.005649916472774747
4,4,-1.62957375602169e-19
