feature,category,0
0,0,-0.006491038330278753
0,1,-0.008756631140861778
0,2,0.00785847497920055
0,3,1.0339057731706893e-18
0,4,0.054067613831227684
0,5,0.0033545347228302958
0,6,-0.008482199019879854
0,7,-0.010105853199220013
0,8,-0.0028008392459601458
0,9,-0.005619168647921864
0,10,-0.001962279241994167
0,11,1.611002079139655e-05
0,12,-0.007301121857987241
0,13,-0.01377760286994596
0,14,-2.5819294767405845e-18
1,0,-0.0017637132815711718
1,1,-0.02840009210860881
1,2,-0.00838826226648283
1,3,0.03855206765666283
2,0,1.6646086310038742e-18
2,1,-0.009701242167068639
2,2,6.114666146083991e-18
2,3,0.0006690450969275911
2,4,0.03965136006102392
2,5,0.0033545347228302732
2,6,-0.008482199019879812
2,7,-0.003980147112261308
2,8,-0.0013008349941277452
2,9,2.0521906012010132e-19
2,10,-0.0029747168852740924
2,11,-0.00685825163240519
2,12,-0.010377548069765104
2,13,7.32695008479518e-18
3,0,-0.0016901552873145737
3,1,-0.0029356236475755713
3,2,-0.005129717585298097
3,3,0.004183131966188975
3,4,0.005160154175771934
3,5,2.0677347870036668e-18
3,6,-0.002100964301268979
3,7,0.028406910295028384
3,8,-0.005489732369653384
3,9,-0.00475517808386864
3,10,-0.006141449230881571
3,11,-0.005893220373584004
3,12,-0.004601036155493392
3,13,0.0009868805979488873
4,0,0.021697082804800368
4,1,-1.9135702573648145e-18
4,2,-0.027066148928449114
4,3,0.0053690661236488425
4,4,-2.6603965806611642e-18
