feature,category,0
0,0,0.007257873824426542
0,1,-0.0022511539497643406
0,2,0.008847743251837707
0,3,-9.265804122582712e-18
0,4,-0.01653503106611223
0,5,0.001255650581505596
0,6,-0.00097856482903343
0,7,-0.0028577570910119244
0,8,0.00621997663188209
0,9,0.0058502692956248995
0,10,0.0027596355324692803
0,11,-0.002911028213629217
0,12,-0.004962251523246952
0,13,-0.0016953624449479233
0,14,9.219051821345025e-18
1,0,-0.0024442751655878343
1,1,-0.007195259775247858
1,2,-0.013548143861396853
1,3,0.023187678802232502
2,0,-1.140921218196371e-17
2,1,-0.0004123510423728466
2,2,1.4654166776592807e-17
2,3,-0.0030015737201904615
2,4,0.0007490647899481267
2,5,0.001255650581505609
2,6,-0.0006036743430952937
2,7,-0.002038991507523045
2,8,0.009680074130556835
2,9,-6.316081996945951e-19
2,10,-0.000925526398828945
2,11,-0.00352771931115467
2,12,-0.0011749531788453598
2,13,6.131021529287762e-18
3,0,-0.0009427004984715534
3,1,-0.0011868224948579998
3,2,-0.010140325165497698
3,3,0.00254983861978617
3,4,0.002479969308281593
3,5,1.3260971151437125e-18
3,6,-0.004354279505964495
3,7,0.005295470129646922
3,8,0.007281154232683231
3,9,0.0031223429000932293
3,10,-0.00023309428508667962
3,11,0.005382416264950587
3,12,-0.0030055024805129144
3,13,-0.0062484670250505005
4,0,-0.0005246476724212173
4,1,4.139339956161772e-18
4,2,-0.005059960899473515
4,3,0.005584608571894788
4,4,-4.442072230290034e-19
