feature,category,0
0,0,-0.006235377133602766
0,1,-0.016666606853786986
0,2,0.00752522448137073
0,3,2.0368351499164145e-17
0,4,0.05556881314153066
0,5,0.00340936462277714
0,6,-0.008348120394232692
0,7,-0.0063372114525112565
0,8,-0.002255735310889109
0,9,-0.005553599570996035
0,10,-0.0015627844278291638
0,11,0.0003073605646989573
0,12,-0.006919222648734529
0,13,-0.012932105017795022
0,14,-1.4209685538834688e-18
1,0,-0.00151965986286653
1,1,-0.0280838868783252
1,2,-0.00854393660078619
1,3,0.038147483341977914
2,0,4.0745161448277995e-18
2,1,-0.004715828964780851
2,2,-1.0299048197614313e-17
2,3,0.0006690964603745658
2,4,0.04169713228496859
2,5,0.0034093646227771213
2,6,-0.008348120394232675
2,7,-0.012362779219536019
2,8,-0.001277461882050781
2,9,-3.4366650531737214e-18
2,10,-0.0029728468476777625
2,11,-0.006316064351093428
2,12,-0.009782491708748627
2,13,-5.060037611672421e-18
3,0,-0.0013676772350566316
3,1,-0.0019700356402204966
3,2,-0.004054249036350831
3,3,0.004523198560412538
3,4,-0.006286675707423937
3,5,1.8654135824193993e-18
3,6,-0.0008695728894297858
3,7,0.03240895745663371
3,8,-0.005476755454275127
3,9,-0.0033309457301717495
3,10,-0.005543301835512104
3,11,-0.005319737363634764
3,12,-0.004595008095713949
3,13,0.001881802970743189
4,0,0.02241598732602286
4,1,-5.820012818295089e-18
4,2,-0.02740585818622998
4,3,0.004989870860207115
4,4,-4.1842375225917046e-19
